"year","month","weighted_mean_sal_92m","mean_sal_92m","median_sal_92m","sd_sal_92m","max_sal_92m","min_sal_92m"
1993,1,34.4359321788833,34.4788426445771,34.5316925048828,0.429428217023341,35.5525360107422,32.5601959228516
1993,2,34.4822784206384,34.4724050394095,34.5393218994141,0.367745071208803,35.3968925476074,32.7982406616211
1993,3,34.6144727745997,34.6043519859941,34.6568183898926,0.425645130665941,35.6822395324707,32.8043441772461
1993,4,34.7585123860429,34.7534790698134,34.8139915466309,0.42858809673419,35.755485534668,32.9798278808594
1993,5,35.0781469179389,35.0788419417677,35.1268043518066,0.281037053131509,35.7600631713867,33.5398406982422
1993,6,35.165506924235,35.1826741990589,35.2473526000977,0.295133447670839,36.0225219726562,33.5444183349609
1993,7,35.1763353375259,35.2000339137991,35.2519302368164,0.245835685719511,35.8684043884277,33.2544937133789
1993,8,35.1234077595114,35.1367972528457,35.1771583557129,0.233468238179896,35.7524337768555,33.754997253418
1993,9,35.1549516190473,35.1637044398921,35.1725807189941,0.241695752487465,35.9553833007812,34.0037231445312
1993,10,35.2885996192221,35.3023432384889,35.2839736938477,0.189397438099643,35.9599609375,34.7346420288086
1993,11,35.3261946156141,35.3463110577929,35.3694267272949,0.189217416307091,36.0560913085938,34.2478713989258
1993,12,35.2295459281864,35.2169930842221,35.2580337524414,0.29887912238261,36.2208938598633,33.1934585571289
1994,1,35.2424963330922,35.2517965563107,35.3129653930664,0.260322303611059,35.767692565918,32.8959007263184
1994,2,35.0263877072301,35.0102050457869,35.0428771972656,0.320809322324075,36.153751373291,33.3384208679199
1994,3,35.1737855666766,35.1764700566287,35.2290420532227,0.256833080591559,35.9599609375,33.7290573120117
1994,4,35.3867335097899,35.3855622059842,35.4640350341797,0.302237302886781,35.8790855407715,33.7702560424805
1994,5,35.4343540752073,35.4462675216082,35.5357513427734,0.290249485440648,36.2605667114258,33.8053512573242
1994,6,35.4437210663139,35.4932598419096,35.573902130127,0.341416334743826,36.5688056945801,33.8175621032715
1994,7,35.4998510375874,35.530020231391,35.5647468566895,0.280456073943491,36.3231315612793,34.0876502990723
1994,8,35.5909676938077,35.5965570776398,35.5906867980957,0.193688002185306,36.2269973754883,34.5484771728516
1994,9,35.6098005671813,35.6114664443392,35.604419708252,0.177079282793223,36.2727737426758,34.8246726989746
1994,10,35.4613837912057,35.4774187210391,35.4777679443359,0.171539976386998,36.3078689575195,34.1486854553223
1994,11,35.5063224576123,35.5363472329537,35.5647468566895,0.24497029041196,36.2086868286133,34.3180656433105
1994,12,35.2666122101003,35.269316778867,35.3419609069824,0.298460663985485,35.8012619018555,33.7458419799805
1995,1,35.038054200881,35.0515997687314,35.1252784729004,0.4358031194561,35.8973960876465,33.2392349243164
1995,2,35.1209868317544,35.1644504508194,35.2443008422852,0.403769760708825,35.8851890563965,33.1293678283691
1995,3,34.9714299314529,35.0518086442538,35.1939468383789,0.495906050293579,36.1323890686035,33.0652809143066
1995,4,35.2647929267254,35.3180533300826,35.4167289733887,0.426328890214017,35.97216796875,32.9950866699219
1995,5,35.4514154605068,35.4730634877519,35.567798614502,0.368868214243759,36.0576171875,33.4360771179199
1995,6,35.4519958527178,35.474620369386,35.5540618896484,0.379216603214556,36.135440826416,33.2605972290039
1995,7,35.4469945168193,35.4374511233743,35.5098114013672,0.303146126018339,36.0942420959473,33.4620208740234
1995,8,35.4950571704522,35.5008817136562,35.5159149169922,0.164421572722688,36.1003456115723,34.3607902526855
1995,9,35.3715530781612,35.3899222549792,35.4136772155762,0.19504841858821,35.8912925720215,34.298225402832
1995,10,35.3843172978755,35.3929986702442,35.412914276123,0.203017026503358,36.135440826416,34.351634979248
1995,11,35.2992856781592,35.3150690337241,35.3556938171387,0.244179024005102,35.8317832946777,33.881649017334
1995,12,35.1204643157449,35.135094904863,35.2107315063477,0.322212356322801,35.786003112793,33.1476783752441
1996,1,34.8055083370531,34.8116757946066,34.9284324645996,0.410868323093881,35.6334114074707,32.8882713317871
1996,2,34.7278976789726,34.7781395547782,34.9146995544434,0.523659265883094,35.706657409668,32.8394432067871
1996,3,34.7029179199728,34.7555801511501,34.8399314880371,0.49784190291476,35.7097091674805,32.8363914489746
1996,4,34.5497506512673,34.6129429101071,34.7636337280273,0.545863997278224,35.665454864502,32.7555160522461
1996,5,34.5096355398779,34.5895422090668,34.6674995422363,0.57764744798963,35.6379890441895,32.6944808959961
1996,6,34.5189692827642,34.5693132004604,34.6507148742676,0.562923706249156,35.9813232421875,32.8150291442871
1996,7,34.504388499978,34.5615981792877,34.7346420288086,0.666829816462556,35.7509078979492,32.8257102966309
1996,8,34.6144042701781,34.658631661591,34.7148056030273,0.396025833512219,35.4686126708984,32.9554138183594
1996,9,34.6744058950928,34.6807445826548,34.7415084838867,0.373709925701524,35.712760925293,33.3338432312012
1996,10,34.6264074961527,34.6563213519223,34.7666854858398,0.420652580278467,35.7203903198242,33.0637550354004
1996,11,34.4243981450384,34.4879384361053,34.5835762023926,0.499684954591708,36.376537322998,32.5495147705078
1996,12,34.367260317723,34.4393248195904,34.5072784423828,0.518528103546103,36.002685546875,32.5586700439453
